131072, 2, 32, 15, 0.007925, 0.000000
131072, 4, 32, 15, 0.007862, 0.000000
131072, 8, 32, 15, 0.004406, 0.000000
131072, 16, 32, 15, 0.002691, 0.000000
131072, 32, 32, 15, 0.002439, 0.000000
131072, 64, 32, 15, 0.002887, 0.000000
262144, 2, 32, 15, 0.016016, 0.000000
262144, 4, 32, 15, 0.015646, 0.000000
262144, 8, 32, 15, 0.009883, 0.000000
262144, 16, 32, 15, 0.005823, 0.000000
262144, 32, 32, 15, 0.004031, 0.000000
262144, 64, 32, 15, 0.004447, 0.000000
524288, 2, 32, 15, 0.036394, 0.000000
524288, 4, 32, 15, 0.024714, 0.000000
524288, 8, 32, 15, 0.015295, 0.000000
524288, 16, 32, 15, 0.012288, 0.000000
524288, 32, 32, 15, 0.007522, 0.000000
524288, 64, 32, 15, 0.006732, 0.000000
1048576, 2, 32, 15, 0.068382, 0.000000
1048576, 4, 32, 15, 0.067860, 0.000000
1048576, 8, 32, 15, 0.033923, 0.000000
1048576, 16, 32, 15, 0.020140, 0.000000
1048576, 32, 32, 15, 0.016716, 0.000000
1048576, 64, 32, 15, 0.011552, 0.000000
2097152, 2, 32, 15, 0.154654, 0.000000
2097152, 4, 32, 15, 0.103055, 0.000000
2097152, 8, 32, 15, 0.069465, 0.000000
2097152, 16, 32, 15, 0.040721, 0.000000
2097152, 32, 32, 15, 0.029557, 0.000000
2097152, 64, 32, 15, 0.021963, 0.000000
4194304, 2, 32, 15, 0.401261, 0.000000
4194304, 4, 32, 15, 0.220484, 0.000000
4194304, 8, 32, 15, 0.135292, 0.000000
4194304, 16, 32, 15, 0.089291, 0.000000
4194304, 32, 32, 15, 0.057330, 0.000000
4194304, 64, 32, 15, 0.044490, 0.000000
8388608, 2, 32, 15, 0.827464, 0.000000
8388608, 4, 32, 15, 0.631947, 0.000000
8388608, 8, 32, 15, 0.395216, 0.000000
8388608, 16, 32, 15, 0.205082, 0.000000
8388608, 32, 32, 15, 0.127356, 0.000000
8388608, 64, 32, 15, 0.083375, 0.000000
16777216, 2, 32, 15, 1.719794, 0.000000
16777216, 4, 32, 15, 1.388265, 0.000000
16777216, 8, 32, 15, 0.863435, 0.000000
16777216, 16, 32, 15, 0.516800, 0.000000
16777216, 32, 32, 15, 0.271052, 0.000000
16777216, 64, 32, 15, 0.172660, 0.000000
33554432, 2, 32, 15, 3.939590, 0.000000
33554432, 4, 32, 15, 2.947388, 0.000000
33554432, 8, 32, 15, 1.898770, 0.000000
33554432, 16, 32, 15, 1.100963, 0.000000
33554432, 32, 32, 15, 0.667382, 0.000000
33554432, 64, 32, 15, 0.363037, 0.000000
67108864, 2, 32, 15, 7.959018, 0.000000
67108864, 4, 32, 15, 6.419047, 0.000000
67108864, 8, 32, 15, 4.133153, 0.000000
67108864, 16, 32, 15, 2.176994, 0.000000
67108864, 32, 32, 15, 1.459669, 0.000000
67108864, 64, 32, 15, 0.809141, 0.000000
